file_id,filename,file_size_bytes,transcription_time_seconds,transcription_text,model_id,started_at,processed_at
6dcaa97bc3dca909,501101019_501101019.m4a,550897,55.23,"I want to be a veterinarian doctor, but in my course now they said that in some universities they don't have a veterinarian doctor that is agricultural science or zoologist. So I picked zoologist because inside that zoologist they have like different branches and veterinarian doctor and agricultural science are included. So I picked zoologist. And in my exam results I got to 13. So I'm able to like go further. I'm just praying that in my UTME results it's going to be great and I'll go to school this same by grace of God.",openai/whisper-large-v3-turbo,2026-07-16T16:54:08.312325+00:00,2026-07-16T16:55:03.543633+00:00
4f8b047bd81bf291,501102006_501102006.m4a,305330,48.71,"I'm going to go and learn and work. And then after learning and work, I will save money and put myself in university. Then after the uni, my future will be at risk.",openai/whisper-large-v3-turbo,2026-07-16T16:55:03.544633+00:00,2026-07-16T16:55:52.254182+00:00
a5def7a2bdd06f58,501102013_501102013.m4a,267866,48.01,I want to go and learn what can go to university and have studied many times at the university. Then I will look for a better work to do.,openai/whisper-large-v3-turbo,2026-07-16T16:55:52.255183+00:00,2026-07-16T16:56:40.268181+00:00
c4d55879b4333586,501102014_501102014.m4a,119366,48.59,How to become a Ketra? A what? A Ketra. A Ketra. Okay. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T16:56:40.269180+00:00,2026-07-16T16:57:28.862197+00:00
dd3da00e9bf6703e,501102031_501102031.m4a,189411,48.09,I want to further move to our institutions so I can go further into education.,openai/whisper-large-v3-turbo,2026-07-16T16:57:28.863189+00:00,2026-07-16T16:58:16.956926+00:00
50d8406d982fd24b,501102032_501102032.m4a,104205,42.91,I want to be a fashion designer.,openai/whisper-large-v3-turbo,2026-07-16T16:58:16.957930+00:00,2026-07-16T16:58:59.872593+00:00
f278ef2d36db9725,501103004_501103004.m4a,74658,35.62,.,openai/whisper-large-v3-turbo,2026-07-16T16:58:59.873600+00:00,2026-07-16T16:59:35.493010+00:00
7bb48f1017f5425c,501601004_501601004.m4a,209888,36.98,I would like to learn a walk. A Jessa walk.,openai/whisper-large-v3-turbo,2026-07-16T16:59:35.497514+00:00,2026-07-16T17:00:12.476086+00:00
2ded52eccfb08b8d,501601007_501601007.m4a,370534,37.12,"I'm in engineering. After second school I write my job, then my whole level results, then I'll look the chance of the admission, score at least 350. I'll go for the course.",openai/whisper-large-v3-turbo,2026-07-16T17:00:12.477162+00:00,2026-07-16T17:00:49.596179+00:00
d5f2f1f91564c42f,501601021_501601021.m4a,302718,37.65,"After my secondary school, I'm learning work now so I'm going to school of nurse just to have some, to learn some things because my word, they can't teach me everything.",openai/whisper-large-v3-turbo,2026-07-16T17:00:49.597178+00:00,2026-07-16T17:01:27.251048+00:00
1cb7c2b78a00e38a,501601022_501601022.m4a,166679,40.85,"Okay, after I graduated from secondary school, I would like to go and learn kitchen and tell everyone before I proceed to going to school.",openai/whisper-large-v3-turbo,2026-07-16T17:01:27.252056+00:00,2026-07-16T17:02:08.103870+00:00
15d68afc44703924,501602011_501602011.m4a,352347,48.1,"When I got this from secondary school, I would like to go higher school and after that, I would like to start facing my anger. Alright, thank you.",openai/whisper-large-v3-turbo,2026-07-16T17:02:08.104873+00:00,2026-07-16T17:02:56.208773+00:00
da6ed8bd9a1c2d62,501602018_501602018.m4a,151914,41.38,"I'm going to go and study accounts. Okay, is that all? Okay.",openai/whisper-large-v3-turbo,2026-07-16T17:02:56.210807+00:00,2026-07-16T17:03:37.587079+00:00
9259d6f15083d7c1,501603010_501603010.m4a,168208,46.81,"Ketri. You want to do... Ketri. Ketri, okay. When you're done with secondary school, right? Yes. Alright.",openai/whisper-large-v3-turbo,2026-07-16T17:03:37.588082+00:00,2026-07-16T17:04:24.400895+00:00
fac172419e8a6ee5,501603013_501603013.m4a,287159,42.24,"First of all, I will find work to do so that I will have a little money for me if I go to the university so that I can help myself and also assist my parents.",openai/whisper-large-v3-turbo,2026-07-16T17:04:24.402549+00:00,2026-07-16T17:05:06.640085+00:00
68ce95d24d355eea,501603015_501603015.m4a,156850,36.35,I want to be a nurse.,openai/whisper-large-v3-turbo,2026-07-16T17:05:06.641151+00:00,2026-07-16T17:05:42.995807+00:00
30c48cead2f12509,501603020_501603020.m4a,283462,38.14,"Like, after ballet school, I would like to go and learn a man's work. So that if I learn the handwork finish, I would be able to go to university so that with that handwork I can get through myself.",openai/whisper-large-v3-turbo,2026-07-16T17:05:43.000315+00:00,2026-07-16T17:06:21.137018+00:00
235dae7b902d9389,501603021_501603021.m4a,362547,39.63,"I would like to learn work after my school for a year. Then I would further my education. Then after that I would move on to planning my future, what I want to be in the future.",openai/whisper-large-v3-turbo,2026-07-16T17:06:21.141024+00:00,2026-07-16T17:07:00.775838+00:00
9cf12de06f4d4af9,501603023_501603023.m4a,184869,38.3,I actually want to go back to my work to learn more about my work. I think I'm a fashion designer.,openai/whisper-large-v3-turbo,2026-07-16T17:07:00.777841+00:00,2026-07-16T17:07:39.074937+00:00
26de4a7deea3f255,501603027_501603027.m4a,75020,38.19,What?,openai/whisper-large-v3-turbo,2026-07-16T17:07:39.075946+00:00,2026-07-16T17:08:17.270852+00:00
ef3534111caa73bd,501603030_501603030.m4a,407640,37.33,"I would like to school. After I was schooling, you know, now, Lane, and work. What do you like to school?",openai/whisper-large-v3-turbo,2026-07-16T17:08:17.276872+00:00,2026-07-16T17:08:54.606362+00:00
c4dde8f6f1151a6e,501603038_501603038.m4a,270490,36.37,"I'm learning and handwork. Then when I finish school, I want to further more. Then my handwork, I'm doing it now, but I have a handwork that I'm doing. But I like to further more.",openai/whisper-large-v3-turbo,2026-07-16T17:08:54.607372+00:00,2026-07-16T17:09:30.978631+00:00
c7532ca4084afd99,502101010_502101010.m4a,318632,38.86,"I want to become a computer scientist. So after my school I will just write my jam next year. If I score the school cut off mark, I will go. Yes.",openai/whisper-large-v3-turbo,2026-07-16T17:09:30.979631+00:00,2026-07-16T17:10:09.836930+00:00
8c3bc0ba2e47e5e1,502101013_502101013.m4a,245493,39.74,I think I'll go and learn work and I'll go and learn my work and after learning I'll work and make money and go back to school.,openai/whisper-large-v3-turbo,2026-07-16T17:10:09.837930+00:00,2026-07-16T17:10:49.575879+00:00
3fd4627d3a1e4821,502101019_502101019.m4a,385290,40.37,"After graduating from secondary school, I will write my work. If I pass my work, that will not be a problem. I will wait, learn some, learn the hard work, like, till fashion designer. Then after learning hard work, I will write my jam. If I pass my jam, I will not enter University of North. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T17:10:49.576879+00:00,2026-07-16T17:11:29.950491+00:00
f64a088cfe079b6c,502101026_502101026.m4a,189015,39.85,I would like to learn and work so I can make money to further my education in the University of Ibadan.,openai/whisper-large-v3-turbo,2026-07-16T17:11:29.951491+00:00,2026-07-16T17:12:09.805118+00:00
d28bddf802c0f232,502102001_502102001.m4a,134491,39.75,How to be a VK? Can I finish my secondary school?,openai/whisper-large-v3-turbo,2026-07-16T17:12:09.806118+00:00,2026-07-16T17:12:49.556080+00:00
9583460c6369cff6,502102004_502102004.m4a,188661,35.95,I would like to go to school more and face all my studies and be a footballer.,openai/whisper-large-v3-turbo,2026-07-16T17:12:49.557078+00:00,2026-07-16T17:13:25.502437+00:00
f41b127d6dd95fad,502102014_502102014.m4a,326961,39.95,"Well, when I finish my second year, I would like to go to technical school to learn maybe of catering and decorations. Then after that, I will learn further more. Maybe when I see some other opportunities to go further, then I will continue chasing my dream. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T17:13:25.503349+00:00,2026-07-16T17:14:05.454437+00:00
0d4a7500b7f35e1a,502102019_502102019.m4a,154187,37.51,I want to become a nurse after school,openai/whisper-large-v3-turbo,2026-07-16T17:14:05.455435+00:00,2026-07-16T17:14:42.967202+00:00
61a2555c899d16e3,502102021_502102021.m4a,399702,37.1,"I would have to be a lawyer and to fight for people, to take justice for the poor and those that naturally need help. Just like the teenagers girls that many boys have tried to ruin their lives, tried to destroy them. We are the lawyer, we will stand firm to assist them, to help them and to make sure they are in a real dream. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T17:14:42.993204+00:00,2026-07-16T17:15:20.092433+00:00
7e45b5f83c485b4b,502102022_502102022.m4a,200020,34.86,"After I graduate, I will continue learning my work. And after I've learned my work finished, I will continue my school.",openai/whisper-large-v3-turbo,2026-07-16T17:15:20.093433+00:00,2026-07-16T17:15:54.958343+00:00
0dfc1dd3063ef5ad,502103001_502103001.m4a,356872,35.6,"Okay, first of all, I would like to learn a trade, tailoring to be precise. And after learning, go to school, study accounting, graduate, and look for a job.",openai/whisper-large-v3-turbo,2026-07-16T17:15:54.959343+00:00,2026-07-16T17:16:30.557566+00:00
466a87b70da6508a,502103003_502103003.m4a,363687,35.91,"After I write my WAEG, I plan to write my job, then go study banking and financing school. And after that, plan my life, achieve my goal and... Thank you.",openai/whisper-large-v3-turbo,2026-07-16T17:16:30.558475+00:00,2026-07-16T17:17:06.471693+00:00
4a0c9fce8b4820c3,502103008_502103008.m4a,176151,37.18,"I would like to work for some while to gather some money. Then if my name comes out in the admission list, I would like to go to school.",openai/whisper-large-v3-turbo,2026-07-16T17:17:06.472655+00:00,2026-07-16T17:17:43.649518+00:00
ed1dc9babb0c0d80,502103017_502103017.m4a,307984,35.82,"After graduating from secondary school, I would like to go to university first. So, when I'm running from secondary school, I will find work and do to earn money to enter university.",openai/whisper-large-v3-turbo,2026-07-16T17:17:43.650519+00:00,2026-07-16T17:18:19.469611+00:00
74bed26640d3008b,502103028_502103028.m4a,375451,34.83,"I will learn work, capital and new work, maybe one year, the next year I will sign the vest.",openai/whisper-large-v3-turbo,2026-07-16T17:18:19.470612+00:00,2026-07-16T17:18:54.297047+00:00
d029abea7087b52e,502103031_502103031.m4a,129569,34.16,I want to light my jam for the how to study accounting. Finish.,openai/whisper-large-v3-turbo,2026-07-16T17:18:54.298041+00:00,2026-07-16T17:19:28.460440+00:00
7a31ff1e56394cac,502103032_502103032.m4a,309159,34.7,"After graduating for second school, I would like to learn how to work for a year. So I would prepare for a jump and apply for a university.",openai/whisper-large-v3-turbo,2026-07-16T17:19:28.461440+00:00,2026-07-16T17:20:03.161527+00:00
0417f4b1aca87b88,502201003_502201003.m4a,193260,34.92,"I like to apply for a jam and write my jam. After writing, if I get the admission, I'll go to school and study in the same.",openai/whisper-large-v3-turbo,2026-07-16T17:20:03.162527+00:00,2026-07-16T17:20:38.082129+00:00
f23984e1b768c5b1,502201005_502201005.m4a,430367,36.55,"When I'm done with secondary school, I plan to go and learn a skill that is L-dressing. I've been learning it before but I'm not very consistent because of my YAE examination. So I'm going to fully learn a skill after secondary school. And after I'm done learning my skills, I'm going to write a jam again next year so I'm getting ready for the university.",openai/whisper-large-v3-turbo,2026-07-16T17:20:38.083128+00:00,2026-07-16T17:21:14.638734+00:00
47a7712f9e07c0f1,502201006_502201006.m4a,372792,36.91,"My name is Ambalo Gono Rodia Okikeola. After graduating from secondary school, I want to learn K3. So after learning K3 for like two months, if I'm able to achieve it, I'm going to move to the higher institution by the next two years. That's all I have to do.",openai/whisper-large-v3-turbo,2026-07-16T17:21:14.638734+00:00,2026-07-16T17:21:51.546218+00:00
ee1bffe02d4a4bda,502201007_502201007.m4a,318976,35.19,I plan on going to university to study electronic and computer engineering and after that get a job and after being successful we get married.,openai/whisper-large-v3-turbo,2026-07-16T17:21:51.546218+00:00,2026-07-16T17:22:26.738014+00:00
0a5f5e6df944def1,502201012_502201012.m4a,328841,36.26,"After I finish secondary school, I want to write JAM next year. Then I'll further my education because I want to study dentistry. Then if I study dentistry, that is what I think so, Sha. But obviously I'll work before I enter university because there's no to assist my mom, Sha.",openai/whisper-large-v3-turbo,2026-07-16T17:22:26.742013+00:00,2026-07-16T17:23:03.002942+00:00
58668ae0da5365da,502202001_502202001.m4a,415577,35.8,"When I graduated from school, I want to lay and work. Then after I can go and work. Then after working for three years or one year and a half, I want to jump and enter school. That is all. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T17:23:03.003945+00:00,2026-07-16T17:23:38.808054+00:00
e8112e334e493376,502202006_502202006.m4a,258746,35.54,I would like to learn work then after learning work for the while I will collect my salary so I will be saving the money small small so I will be able to pay for my university money so I will be able to go to school.,openai/whisper-large-v3-turbo,2026-07-16T17:23:38.835158+00:00,2026-07-16T17:24:14.375013+00:00
